product_id,product_name,category,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.54,19694,7457,12237,Godrej Agrovet,"Lucknow, Uttar Pradesh",2022-02-07
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.04,36781,12031,24750,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2022-08-08
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.51,42771,22000,20771,Amul (GCMMF),"Hyderabad, Telangana",2023-08-18
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.73,12162,2725,9437,Godrej Agrovet,"Jaipur, Rajasthan",2023-07-23
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.92,45107,7143,37964,IFFCO,"Jaipur, Rajasthan",2022-06-13
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.98,17926,9088,8838,ITC Agri Business,"Lucknow, Uttar Pradesh",2023-11-23
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.53,32594,3285,29309,ITC Agri Business,"Pune, Maharashtra",2022-04-16
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.96,29369,12894,16475,DeHaat,"Lucknow, Uttar Pradesh",2022-01-26
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.11,8623,3491,5132,DeHaat,"Kolkata, West Bengal",2023-02-21
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.95,24861,2446,22415,Coromandel International,"Chennai, Tamil Nadu",2023-05-26
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.26,25373,18498,6875,ITC Agri Business,"Bengaluru, Karnataka",2022-02-05
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.13,39507,21584,17923,DeHaat,"Jaipur, Rajasthan",2023-07-23
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.61,37528,22791,14737,Parag Foods,"Hyderabad, Telangana",2022-06-28
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.4,8088,5306,2782,Amul (GCMMF),"Chennai, Tamil Nadu",2023-09-14
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.96,7905,7618,287,Nuziveedu Seeds,"Hyderabad, Telangana",2022-04-16
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.55,30847,8770,22077,DeHaat,"Coimbatore, Tamil Nadu",2023-06-13
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.72,37786,28894,8892,Amul (GCMMF),"Bengaluru, Karnataka",2022-01-14
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.36,43027,12954,30073,Amul (GCMMF),"Coimbatore, Tamil Nadu",2023-08-07
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.32,27040,8893,18147,DeHaat,"Kolkata, West Bengal",2023-04-06
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.58,28827,8590,20237,IFFCO,"Kolkata, West Bengal",2023-05-10
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.51,6599,153,6446,IFFCO,"Hyderabad, Telangana",2022-07-04
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.61,16677,11341,5336,ITC Agri Business,"Kolkata, West Bengal",2022-06-13
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.9,24910,9300,15610,DeHaat,"Pune, Maharashtra",2023-07-04
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.82,2990,1219,1771,DeHaat,"Coimbatore, Tamil Nadu",2022-05-01
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.4,11739,723,11016,ITC Agri Business,"Coimbatore, Tamil Nadu",2022-10-26
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.94,23156,1470,21686,ITC Agri Business,"Hyderabad, Telangana",2022-07-21
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.76,23196,2085,21111,Coromandel International,"Kolkata, West Bengal",2023-05-02
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.25,24669,6814,17855,Godrej Agrovet,"Coimbatore, Tamil Nadu",2023-12-05
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.19,5535,1325,4210,ITC Agri Business,"Chennai, Tamil Nadu",2022-10-02
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.79,46804,31509,15295,Godrej Agrovet,"Anand, Gujarat",2023-11-12
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.07,46879,27674,19205,Nuziveedu Seeds,"Chennai, Tamil Nadu",2023-01-02
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.31,31069,4330,26739,Coromandel International,"Coimbatore, Tamil Nadu",2022-12-16
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.28,9409,2210,7199,IFFCO,"Coimbatore, Tamil Nadu",2023-08-30
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.67,30488,5897,24591,Nuziveedu Seeds,"Chennai, Tamil Nadu",2023-07-13
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.61,46543,21507,25036,DeHaat,"Coimbatore, Tamil Nadu",2023-11-15
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.69,19805,6237,13568,IFFCO,"Kolkata, West Bengal",2022-08-31
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.77,8878,4305,4573,ITC Agri Business,"Nashik, Maharashtra",2022-09-07
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.07,10470,1872,8598,ITC Agri Business,"Nashik, Maharashtra",2022-10-28
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.67,9795,239,9556,Parag Foods,"Nashik, Maharashtra",2022-01-27
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.87,16016,12674,3342,IFFCO,"Bengaluru, Karnataka",2022-10-18
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.86,23803,9777,14026,DeHaat,"Hyderabad, Telangana",2022-06-17
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.47,6636,3497,3139,Parag Foods,"Anand, Gujarat",2022-08-19
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.95,10310,6908,3402,IFFCO,"Anand, Gujarat",2022-07-06
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.11,24722,24650,72,Coromandel International,"Bengaluru, Karnataka",2023-08-21
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.83,47601,8367,39234,DeHaat,"Anand, Gujarat",2022-02-23
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.96,48254,26938,21316,IFFCO,"Coimbatore, Tamil Nadu",2022-06-11
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.17,40391,33075,7316,IFFCO,"Pune, Maharashtra",2023-01-30
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.68,47563,22437,25126,ITC Agri Business,"Kolkata, West Bengal",2023-05-01
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.81,19122,16306,2816,Coromandel International,"Lucknow, Uttar Pradesh",2022-01-30
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.45,20854,2784,18070,IFFCO,"Coimbatore, Tamil Nadu",2022-03-31
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.61,40978,1832,39146,Coromandel International,"Kolkata, West Bengal",2023-04-16
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.76,47245,45539,1706,Nuziveedu Seeds,"Jaipur, Rajasthan",2023-02-20
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.55,4625,3265,1360,Coromandel International,"Chennai, Tamil Nadu",2022-08-24
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.52,14248,2877,11371,Godrej Agrovet,"Hyderabad, Telangana",2022-04-04
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.65,49482,16078,33404,DeHaat,"Lucknow, Uttar Pradesh",2022-01-22
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.8,31049,30339,710,ITC Agri Business,"Chennai, Tamil Nadu",2023-06-08
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.46,6121,2696,3425,ITC Agri Business,"Bengaluru, Karnataka",2022-09-01
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.0,18849,1038,17811,ITC Agri Business,"Kolkata, West Bengal",2022-05-27
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.82,26031,21028,5003,ITC Agri Business,"Jaipur, Rajasthan",2022-12-14
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.86,17192,13228,3964,IFFCO,"Hyderabad, Telangana",2023-04-10
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.77,35240,21144,14096,ITC Agri Business,"Kolkata, West Bengal",2022-03-07
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.59,4694,3980,714,Coromandel International,"Coimbatore, Tamil Nadu",2022-12-10
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.55,4664,3745,919,Godrej Agrovet,"Chennai, Tamil Nadu",2023-02-28
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.03,14777,6826,7951,Amul (GCMMF),"Hyderabad, Telangana",2023-04-04
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.51,38899,7003,31896,Coromandel International,"Chennai, Tamil Nadu",2022-04-10
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.93,46747,9510,37237,ITC Agri Business,"Coimbatore, Tamil Nadu",2023-04-29
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.79,7763,5670,2093,IFFCO,"Hyderabad, Telangana",2022-05-01
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.87,11479,8486,2993,Coromandel International,"Anand, Gujarat",2022-07-25
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.61,24072,14958,9114,IFFCO,"Jaipur, Rajasthan",2023-07-02
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.14,5470,266,5204,Amul (GCMMF),"Anand, Gujarat",2022-10-18
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.91,41633,39404,2229,Nuziveedu Seeds,"Nashik, Maharashtra",2023-07-28
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.8,11233,4833,6400,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2022-01-23
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.73,17567,382,17185,Coromandel International,"Jaipur, Rajasthan",2022-04-12
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.33,44285,14358,29927,ITC Agri Business,"Lucknow, Uttar Pradesh",2023-07-22
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.59,35334,13523,21811,Parag Foods,"Coimbatore, Tamil Nadu",2022-03-08
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.33,3916,481,3435,Godrej Agrovet,"Pune, Maharashtra",2023-09-14
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.92,19141,4814,14327,DeHaat,"Hyderabad, Telangana",2023-12-28
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.33,48496,22314,26182,Parag Foods,"Bengaluru, Karnataka",2022-09-16
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.74,17871,15574,2297,ITC Agri Business,"Coimbatore, Tamil Nadu",2022-09-30
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.06,14202,5823,8379,Coromandel International,"Chennai, Tamil Nadu",2023-03-26
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.63,9282,2488,6794,Coromandel International,"Nashik, Maharashtra",2023-06-01
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.69,18675,6432,12243,ITC Agri Business,"Jaipur, Rajasthan",2023-08-24
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.27,11323,4937,6386,Nuziveedu Seeds,"Anand, Gujarat",2022-04-10
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.45,40345,27781,12564,Parag Foods,"Lucknow, Uttar Pradesh",2022-03-06
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.18,25702,10708,14994,IFFCO,"Nashik, Maharashtra",2023-03-07
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.71,17223,15746,1477,Amul (GCMMF),"Bengaluru, Karnataka",2022-11-17
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.33,13726,8605,5121,Nuziveedu Seeds,"Bengaluru, Karnataka",2023-12-11
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.68,9989,5153,4836,Amul (GCMMF),"Kolkata, West Bengal",2022-12-01
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.56,28620,10143,18477,Godrej Agrovet,"Bengaluru, Karnataka",2023-10-05
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.0,10783,932,9851,Nuziveedu Seeds,"Hyderabad, Telangana",2023-08-06
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.43,37172,26821,10351,Nuziveedu Seeds,"Chennai, Tamil Nadu",2022-11-14
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.18,29935,7126,22809,Coromandel International,"Nashik, Maharashtra",2022-05-02
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.42,10343,5594,4749,Coromandel International,"Hyderabad, Telangana",2022-10-02
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.53,12668,10056,2612,Amul (GCMMF),"Anand, Gujarat",2022-12-16
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.03,21255,15142,6113,Godrej Agrovet,"Hyderabad, Telangana",2023-12-20
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.78,6565,2192,4373,Godrej Agrovet,"Anand, Gujarat",2022-07-19
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.72,44334,5378,38956,IFFCO,"Hyderabad, Telangana",2023-03-17
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.21,45347,36038,9309,ITC Agri Business,"Coimbatore, Tamil Nadu",2022-12-17
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.68,49001,17785,31216,Godrej Agrovet,"Bengaluru, Karnataka",2023-07-30
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.82,42968,19997,22971,Amul (GCMMF),"Anand, Gujarat",2023-11-13
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.47,38242,2682,35560,ITC Agri Business,"Hyderabad, Telangana",2022-09-17
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.49,24486,21354,3132,Parag Foods,"Lucknow, Uttar Pradesh",2023-01-01
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.82,37719,28099,9620,IFFCO,"Jaipur, Rajasthan",2022-02-28
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.04,14119,13032,1087,IFFCO,"Chennai, Tamil Nadu",2022-06-24
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,3.0,25692,4615,21077,DeHaat,"Nashik, Maharashtra",2023-08-05
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.54,14594,8229,6365,Coromandel International,"Coimbatore, Tamil Nadu",2022-06-24
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.95,27871,13361,14510,Godrej Agrovet,"Anand, Gujarat",2023-06-10
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.69,35578,17293,18285,Coromandel International,"Bengaluru, Karnataka",2022-06-17
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.03,3663,2007,1656,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2022-06-14
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.58,27125,11343,15782,Coromandel International,"Bengaluru, Karnataka",2022-04-10
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.72,34227,32341,1886,ITC Agri Business,"Chennai, Tamil Nadu",2022-03-09
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.67,46870,12561,34309,Amul (GCMMF),"Lucknow, Uttar Pradesh",2022-12-05
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.89,41335,22077,19258,Godrej Agrovet,"Coimbatore, Tamil Nadu",2023-10-10
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.85,6904,3746,3158,Godrej Agrovet,"Nashik, Maharashtra",2022-05-05
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.96,43807,37619,6188,Amul (GCMMF),"Chennai, Tamil Nadu",2022-10-30
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.52,12898,10132,2766,ITC Agri Business,"Chennai, Tamil Nadu",2023-06-19
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.2,32066,12017,20049,Nuziveedu Seeds,"Bengaluru, Karnataka",2023-03-05
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.72,16991,13877,3114,DeHaat,"Hyderabad, Telangana",2023-08-01
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.28,35505,9877,25628,IFFCO,"Lucknow, Uttar Pradesh",2022-12-16
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.03,9177,2183,6994,DeHaat,"Jaipur, Rajasthan",2023-02-25
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.87,37766,27922,9844,DeHaat,"Lucknow, Uttar Pradesh",2022-06-12
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.73,42398,32981,9417,IFFCO,"Pune, Maharashtra",2023-09-17
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.88,26750,11541,15209,Nuziveedu Seeds,"Kolkata, West Bengal",2023-09-18
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.15,23701,7497,16204,Parag Foods,"Lucknow, Uttar Pradesh",2022-06-12
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.64,35017,21957,13060,ITC Agri Business,"Pune, Maharashtra",2022-06-12
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.57,11326,10163,1163,Coromandel International,"Hyderabad, Telangana",2022-01-22
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.04,31135,29548,1587,IFFCO,"Jaipur, Rajasthan",2023-01-10
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.07,34515,5621,28894,ITC Agri Business,"Nashik, Maharashtra",2023-07-29
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.75,33448,11358,22090,Nuziveedu Seeds,"Jaipur, Rajasthan",2022-12-31
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.81,10916,4354,6562,DeHaat,"Bengaluru, Karnataka",2022-10-20
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.11,21058,7040,14018,Nuziveedu Seeds,"Lucknow, Uttar Pradesh",2022-07-06
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.61,40445,18713,21732,Amul (GCMMF),"Hyderabad, Telangana",2023-11-06
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.8,24245,15380,8865,Parag Foods,"Chennai, Tamil Nadu",2023-03-25
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.56,31268,29138,2130,IFFCO,"Hyderabad, Telangana",2023-07-18
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.85,33140,8083,25057,Amul (GCMMF),"Kolkata, West Bengal",2023-08-24
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.0,3553,1602,1951,Amul (GCMMF),"Lucknow, Uttar Pradesh",2022-09-15
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.98,25438,14585,10853,Parag Foods,"Nashik, Maharashtra",2023-08-29
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.99,41616,34500,7116,Nuziveedu Seeds,"Coimbatore, Tamil Nadu",2023-06-14
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.28,13155,9457,3698,Parag Foods,"Jaipur, Rajasthan",2022-03-05
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.44,18431,10866,7565,Godrej Agrovet,"Pune, Maharashtra",2023-06-14
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.9,19674,19674,0,Nuziveedu Seeds,"Nashik, Maharashtra",2023-05-28
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.81,49656,20751,28905,Nuziveedu Seeds,"Pune, Maharashtra",2022-06-13
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.93,48605,6420,42185,Coromandel International,"Bengaluru, Karnataka",2022-12-16
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.71,7535,2077,5458,ITC Agri Business,"Chennai, Tamil Nadu",2023-12-14
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.79,36153,8569,27584,Amul (GCMMF),"Chennai, Tamil Nadu",2023-11-17
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.09,38607,16182,22425,DeHaat,"Coimbatore, Tamil Nadu",2023-12-20
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.08,6521,4612,1909,IFFCO,"Anand, Gujarat",2022-09-19
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.48,23479,11560,11919,Godrej Agrovet,"Nashik, Maharashtra",2022-03-18
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.87,45125,4298,40827,Godrej Agrovet,"Chennai, Tamil Nadu",2023-10-08
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.82,7243,7060,183,IFFCO,"Bengaluru, Karnataka",2022-08-28
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.65,9244,7947,1297,Parag Foods,"Bengaluru, Karnataka",2023-07-19
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.52,12219,10953,1266,Coromandel International,"Pune, Maharashtra",2023-03-30
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.74,47236,21662,25574,ITC Agri Business,"Bengaluru, Karnataka",2022-07-03
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.49,30688,24187,6501,IFFCO,"Hyderabad, Telangana",2023-07-22
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.01,38815,6346,32469,Amul (GCMMF),"Nashik, Maharashtra",2023-10-20
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.97,40431,12379,28052,IFFCO,"Chennai, Tamil Nadu",2023-12-24
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.5,38672,1042,37630,Amul (GCMMF),"Nashik, Maharashtra",2022-05-13
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.14,22520,19542,2978,DeHaat,"Anand, Gujarat",2023-12-01
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.64,2991,90,2901,ITC Agri Business,"Pune, Maharashtra",2023-09-04
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.02,37407,25040,12367,Coromandel International,"Nashik, Maharashtra",2022-07-11
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.46,7376,1348,6028,IFFCO,"Kolkata, West Bengal",2022-06-15
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.27,28859,5225,23634,IFFCO,"Nashik, Maharashtra",2023-11-11
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.18,12459,10699,1760,IFFCO,"Bengaluru, Karnataka",2023-11-24
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.83,23657,2735,20922,Nuziveedu Seeds,"Jaipur, Rajasthan",2022-02-16
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.33,3087,1304,1783,ITC Agri Business,"Jaipur, Rajasthan",2023-04-23
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.34,30386,2456,27930,IFFCO,"Lucknow, Uttar Pradesh",2022-11-28
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.61,17400,9957,7443,Amul (GCMMF),"Chennai, Tamil Nadu",2023-05-09
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.65,30771,8286,22485,Coromandel International,"Chennai, Tamil Nadu",2022-07-26
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.94,4304,656,3648,Godrej Agrovet,"Kolkata, West Bengal",2023-05-09
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.72,30496,26381,4115,DeHaat,"Nashik, Maharashtra",2022-10-04
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.21,2526,934,1592,Coromandel International,"Pune, Maharashtra",2023-06-13
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.14,12706,11615,1091,ITC Agri Business,"Bengaluru, Karnataka",2022-11-01
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.84,33166,24737,8429,IFFCO,"Pune, Maharashtra",2023-05-22
